629.5, 7378.3
575.1, 67034.7
542.7, 85932.4
571.8, 63898.8
657.5, 31584.4
576.9, 87910.6
625.1, 7277.7
588.7, 62228.8
591.0, 6563.7
869.4, 22507.2
584.9, 60747.9
570.3, 59012.2
573.8, 60258.4
855.8, 23034.3
626.3, 8175.8
910.1, 27651.4
577.0, 37730.0
908.8, 24364.6
577.2, 33661.3
516.9, 85081.8
556.3, 85510.4
573.3, 51875.8
566.6, 34388.4
869.1, 28616.4
593.0, 38245.7
839.1, 20521.5
724.0, 13818.6
566.8, 93293.2
520.7, 98070.2
564.3, 71372.9
596.5, 42192.3
585.1, 46560.9
881.1, 30823.6
624.8, 42886.6
541.3, 93442.1
598.6, 65799.0
872.0, 29610.5
586.7, 51340.4
569.8, 67338.7
748.4, 16261.3
559.2, 81524.6
543.8, 87623.6
540.4, 99207.5
578.9, 51125.3
672.5, 11837.8
590.4, 97347.0
547.8, 97333.7
587.0, 55524.7
555.6, 85825.3
549.6, 82055.1
590.6, 52877.8
762.3, 13986.4
616.3, 49921.9
696.7, 9270.0
965.7, 27287.4
881.4, 18742.3
576.0, 86402.6
559.9, 92907.0
565.5, 76035.3
669.4, 32358.6
581.4, 84380.9
561.0, 81449.3
567.8, 37377.1
567.1, 53900.1
895.8, 30322.8
619.3, 31656.9
592.7, 38871.4
673.2, 10652.6
557.3, 97790.1
605.2, 48232.4
610.8, 34947.5
598.6, 69580.3
546.8, 20751.1
576.4, 84495.5
616.3, 42390.1
593.8, 61611.0
572.9, 77948.1
550.8, 97426.3
572.1, 23788.0
588.0, 66754.8
576.1, 30975.4
542.9, 47413.7
494.8, 95412.9
405.4, 5278.6
539.0, 65618.1
487.0, 16846.0
534.0, 42934.2
493.0, 99799.5
512.2, 26461.3
509.7, 22629.3
539.3, 50604.9
500.8, 90133.0
520.2, 26283.3
539.0, 48480.8
535.2, 34128.2
509.3, 75563.5
