Random waveform, supplied seed
Total number of intervals = 96 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648)
Average QPS expected = 51748
Timestamp start: 1684943037480
Timestamp end: 1684943997878

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      357.3   365.7   160.7   202.3   213.1   308.7   372.5   412.7   443.8   481.1   524.4   586.7   949.4  4000.7 12697.9  51340.4    51355
read      346.3   411.8   160.7   202.5   213.0   300.8   357.0   392.3   420.7   457.0   502.8   569.8   883.5  3434.9 14114.1  67338.7    67361
read      514.7  1104.9   160.7   201.4   214.8   394.7   479.4   532.6   567.7   605.8   653.3   748.4  3920.6 12730.6 33740.2  16261.3    16287
read      349.2   660.4   160.7   204.0   215.4   300.5   352.1   383.3   407.5   440.3   485.7   559.2  1184.7  3884.3 11496.0  81524.6    81508
read      344.2   852.9   160.7   202.9   213.8   299.3   349.7   380.0   402.8   433.7   475.7   543.8   801.7  3972.2 15859.7  87623.6    87619
read      342.6   348.9   160.7   204.2   216.0   303.3   351.9   380.6   402.4   431.9   471.8   540.4   797.4  4182.3 13351.2  99207.5    99068
read      351.5   330.5   160.7   199.2   210.3   307.3   370.0   407.8   438.3   473.8   515.0   578.9   924.8  3181.3 12064.6  51125.3    51267
read      502.0  1254.1   160.7   201.0   215.3   373.1   448.2   488.7   514.5   543.4   584.2   672.5  3845.4 26377.2 37413.4  11837.8    11822
read      369.0   379.7   160.7   204.2   216.5   310.8   361.4   391.7   415.9   448.2   495.3   590.4  1676.0  3935.2 10738.0  97347.0    97494
read      348.2   330.6   160.7   204.8   217.5   308.9   357.9   387.3   409.7   438.6   479.9   547.8   840.8  3872.5 10729.5  97333.7    97350
read      354.5   308.0   160.7   201.0   212.1   310.0   372.2   410.1   439.7   474.8   518.7   587.0  1018.2  3171.5 12143.8  55524.7    55460
