628.0, 7389.1
646.8, 67092.0
511.6, 85573.1
552.9, 63940.7
690.3, 31418.2
507.0, 87946.9
578.5, 7274.5
759.2, 61808.0
581.8, 6638.9
837.4, 22512.7
664.9, 60610.5
588.1, 58997.5
596.1, 59942.5
779.1, 23050.5
616.8, 8158.2
901.3, 27516.7
567.7, 37641.5
862.2, 24418.9
792.3, 33845.5
532.4, 85048.0
544.1, 85747.6
553.8, 51612.4
585.2, 34306.9
862.3, 28615.6
570.4, 38416.7
792.8, 20669.8
668.3, 13922.9
1365.2, 93239.6
532.9, 98260.7
563.9, 71454.2
564.3, 41942.5
585.2, 46551.6
550.1, 30933.8
547.7, 42623.3
519.0, 93783.6
545.4, 65462.9
812.9, 29568.4
565.8, 51074.2
544.0, 67364.4
692.5, 16228.0
867.1, 81266.9
521.6, 87567.3
509.6, 99125.8
589.8, 51373.1
870.5, 11741.5
550.8, 97449.8
507.7, 97745.1
565.4, 55302.5
541.5, 85905.1
545.6, 81905.5
593.6, 53095.6
700.6, 13863.3
809.3, 49640.0
633.2, 9348.0
896.8, 27076.0
807.9, 18942.2
876.3, 86416.0
531.8, 92900.7
546.4, 76083.3
545.1, 32258.2
539.8, 84150.2
528.4, 81602.5
587.0, 37467.6
574.2, 53930.9
854.6, 30298.5
731.1, 31597.8
565.9, 38976.7
627.0, 10658.5
577.5, 97826.5
575.1, 48214.5
547.8, 35129.5
533.2, 69555.6
865.6, 20762.5
868.7, 84570.9
556.4, 42419.6
593.3, 61618.5
540.2, 77914.9
539.9, 97428.0
830.8, 23873.1
669.6, 66850.2
767.3, 31152.7
559.6, 47549.8
511.3, 95139.6
550.0, 5277.1
622.8, 65205.5
688.8, 16906.9
610.9, 42542.5
527.2, 99764.0
887.9, 26419.3
853.7, 22720.7
636.3, 50498.5
540.9, 90434.9
874.4, 26304.7
570.8, 48557.1
551.7, 33908.4
550.1, 75518.5
816.7, 19568.0
754.5, 15260.0
753.8, 75648.4
565.2, 5165.5
881.2, 17550.5
1313.1, 96382.9
566.3, 36833.8
548.8, 85266.5
743.8, 31681.8
543.5, 62055.3
670.7, 12244.7
912.8, 25706.9
553.1, 80139.6
568.5, 7328.0
1613.0, 85718.9
502.0, 91460.4
535.1, 71898.5
761.5, 31273.5
535.9, 76883.6
542.8, 84493.8
622.7, 12549.5
780.1, 56718.5
530.9, 96075.6
570.8, 6898.2
609.0, 90141.5
498.3, 5080.4
770.4, 82404.7
545.7, 42640.0
512.8, 99099.6
525.6, 94885.5
543.8, 69390.2
583.3, 49782.2
809.2, 28870.5
551.1, 64371.6
524.1, 5776.4
645.3, 84416.4
856.7, 23824.0
578.1, 74236.4
782.2, 20017.8
685.9, 44294.2
768.8, 19580.0
604.9, 7357.5
809.1, 47632.4
563.1, 44263.6
535.7, 6608.0
552.6, 5775.3
988.4, 82599.6
593.9, 9451.6
691.4, 37182.2
559.9, 33775.6
567.5, 35064.7
548.0, 50298.5
556.3, 48849.8
569.3, 42530.2
851.5, 27453.1
564.2, 64633.1
549.9, 64717.8
519.5, 5489.8
930.5, 26187.3
929.4, 26689.1
693.6, 86472.7
856.9, 24492.0
915.7, 26870.2
921.9, 29907.3
683.0, 46072.7
532.6, 84410.5
539.7, 63452.0
573.4, 47060.0
511.4, 90365.5
699.5, 12574.5
772.3, 38412.4
528.2, 97528.7
593.4, 11833.1
898.6, 39497.1
571.0, 53370.5
538.1, 63093.1
522.8, 78976.0
592.5, 8525.8
638.5, 67442.5
784.1, 16455.3
611.9, 53470.9
572.4, 38130.5
612.9, 9158.5
608.0, 69031.6
545.3, 37462.9
511.2, 84078.5
569.1, 50963.6
563.5, 33794.2
550.0, 51515.3
524.7, 73860.4
550.0, 98498.2
533.9, 81932.4
518.4, 91465.5
551.2, 48358.2
514.2, 91977.1
585.1, 52563.3
568.5, 70446.2
544.8, 71185.1
557.5, 64992.0
580.4, 42118.9
545.3, 78965.8
544.8, 60777.5
581.0, 39840.7
590.9, 10602.9
640.8, 73724.4
643.6, 7372.7
633.4, 91976.0
544.2, 76682.9
631.2, 10359.6
867.6, 26191.6
624.6, 55546.9
814.9, 29594.2
545.7, 65858.5
577.3, 55204.7
802.6, 21177.5
639.4, 88183.6
540.8, 70425.8
805.5, 23322.5
1340.9, 97193.5
590.3, 6197.5
636.1, 57753.8
832.6, 23652.4
587.3, 40941.1
573.6, 53173.5
543.8, 87396.4
545.7, 81742.9
508.1, 91795.3
554.3, 47171.3
526.8, 75742.2
519.6, 80918.2
497.8, 98294.2
528.1, 7714.5
627.4, 37205.5
575.4, 10663.3
814.5, 90176.4
504.0, 92419.3
504.2, 89351.6
528.8, 73846.5
556.8, 46561.1
680.1, 21620.4
732.1, 66893.8
563.9, 31811.6
552.2, 72375.6
541.2, 99657.5
617.2, 9304.0
637.2, 67652.7
561.5, 71741.5
533.5, 97280.4
607.3, 54826.2
616.0, 53865.5
742.3, 15282.2
1696.4, 90567.3
578.3, 25990.9
532.8, 93705.5
537.5, 95372.0
550.3, 88463.6
542.8, 95848.0
605.5, 32977.5
566.7, 98898.9
593.1, 64627.3
591.2, 51502.5
550.1, 20290.2
478.8, 7558.9
587.1, 46469.5
443.5, 5621.1
575.6, 22923.6
604.0, 57567.3
619.2, 62966.5
601.4, 38468.0
573.3, 25762.2
563.6, 19532.7
536.6, 19596.0
588.6, 41922.9
458.3, 5738.5
605.1, 39922.2
611.4, 29834.2
637.7, 41101.8
601.7, 43850.2
541.9, 20412.4
529.9, 93213.1
566.6, 48848.0
569.8, 40655.3
529.2, 17840.0
553.0, 78802.5
491.0, 9659.3
495.7, 9627.6
497.4, 7956.4
561.4, 15840.0
464.0, 8268.0
549.2, 78970.9
542.8, 76548.0
631.5, 54684.4
590.5, 72501.8
530.0, 15130.9
484.3, 8265.8
605.0, 43851.3
609.8, 53273.8
524.4, 97281.5
552.9, 81305.1
568.6, 77496.7
588.5, 38454.5
500.1, 11233.8
524.1, 74035.3
461.7, 12232.0
537.6, 52437.1
490.9, 17026.9
404.9, 6048.7
512.7, 85466.9
501.4, 79929.5
539.9, 58471.6
538.8, 26464.7
542.3, 69354.9
545.3, 29714.2
545.1, 51552.0
530.4, 67277.8
535.7, 55198.5
547.4, 53169.5
490.3, 12024.0
577.0, 36073.5
583.3, 60989.1
549.6, 36348.7
554.6, 39873.8
488.7, 95725.5
568.7, 40999.6
530.8, 65090.9
471.7, 12650.5
548.4, 50030.5
546.7, 62497.8
471.4, 12319.6
545.7, 49118.2
545.7, 39155.6
538.9, 52683.6
520.0, 24538.2
532.9, 61816.4
624.6, 48088.7
623.0, 16601.5
1026.5, 75375.6
527.1, 8657.8
617.8, 13046.2
1050.3, 77225.8
900.0, 43594.5
743.8, 27125.1
930.9, 55983.3
846.6, 37362.5
847.4, 45124.7
1683.2, 100117.1
1330.1, 64627.6
850.3, 49138.5
1016.8, 80592.0
617.4, 16630.9
797.9, 35683.3
588.3, 13864.4
1010.8, 79949.5
886.1, 4375.3
