Random waveform, supplied seed
Total number of intervals = 350 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842)
Average QPS expected = 50036
Timestamp start: 1684939887598
Timestamp end: 1684940848098

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      469.2   897.5   160.7   200.7   212.2   342.0   428.7   477.3   522.3   596.4   698.7   859.3  2945.0 10702.1 31943.8  26547.6    26385
read      484.9   812.7   160.7   199.1   211.4   371.5   464.9   535.0   587.1   642.9   709.6   828.6  3003.9 10562.9 29652.4  22706.5    22616
read      385.3   473.1   160.7   201.6   213.2   309.6   371.1   410.3   442.4   483.6   541.1   747.3  1481.1  5331.1 27918.8  50458.9    50605
read      353.9   362.1   160.7   208.0   221.7   318.5   370.8   400.9   424.8   453.8   492.6   554.6   745.4  3569.1 12184.2  89837.1    90283
read      482.4   920.0   160.7   200.4   211.9   349.9   436.7   487.7   537.4   614.3   708.9   871.5  3136.6 12195.9 30043.4  26038.2    26273
read      377.2   506.1   160.7   205.2   216.9   308.7   371.3   411.0   442.7   481.6   530.8   624.6  1251.3  7622.2 16038.8  48523.3    48521
read      357.7   246.7   160.7   203.9   214.8   311.8   391.3   432.3   459.6   490.0   527.1   586.3   891.0  2757.2  9371.0  33993.8    34058
read      340.0   300.8   160.7   203.5   214.8   301.1   351.8   381.5   403.4   432.8   472.3   537.8   854.7  3533.1 10928.1  75327.3    75648
read      442.3   631.6   148.8   201.0   213.1   366.7   440.0   488.8   532.3   586.1   645.8   743.4  1807.2  6346.2 25363.6  19390.5    19482
read      496.5  1036.3   160.7   210.0   224.6   380.5   469.5   524.0   556.7   591.6   635.8   729.7  3349.1 11638.5 36155.5  15158.2    15054
read      377.1   328.9   160.7   208.3   221.5   309.2   362.4   397.8   428.8   471.1   535.6   718.2  1571.5  3190.8 10852.6  75915.3    75754
read      528.8  1595.1   173.5   229.2   251.0   341.2   379.1   399.8   416.7   436.2   470.1   585.0  6181.4 29682.6 32236.6   5209.5     5187
read      532.0  1158.3   160.7   204.4   218.5   380.7   478.2   538.2   577.9   622.6   685.3   887.4  3970.4 17061.1 32439.4  17620.0    17656
read      387.9   397.8   160.7   204.5   217.7   319.4   367.6   396.5   421.1   454.5   504.8   668.7  1708.0  3758.0 12821.2  96218.2    96343
read      340.4   204.2   160.7   196.1   207.2   300.6   371.4   412.1   439.3   469.4   505.2   557.9   809.4  2337.5  7631.0  36570.5    36665
read      348.9   399.0   160.7   202.1   213.6   307.4   358.0   387.1   408.7   436.0   475.1   540.3   810.6  5308.6 16359.7  85522.2    85269
read      344.4   288.8   148.8   195.1   206.0   298.5   377.7   417.4   443.2   470.1   502.6   548.7   828.1  2852.5 11772.4  31584.4    31525
read      337.6   186.8   160.7   199.0   210.2   301.9   356.3   389.3   415.8   450.4   495.2   559.1   883.4  2254.3  5374.2  61865.1    61798
read      460.7  1061.9   160.7   199.7   212.8   353.8   418.0   458.4   486.6   517.7   556.6   630.8  3528.1 14403.1 36936.1  12203.3    12253
read      502.2  1005.6   160.7   196.6   209.1   371.6   474.9   551.6   610.1   670.6   741.7   875.4  2506.0 14630.1 32149.2  25866.2    25710
read      435.7   415.3   160.7   207.0   221.6   318.5   387.2   438.4   486.4   571.3   810.6  1174.8  1781.0  3735.0 12500.8  79920.0    79937
read      427.9  1014.9   160.7   209.9   227.4   341.1   388.8   414.7   433.2   457.6   492.2   572.1  2188.0 12829.2 36991.1   7338.5     7271
read      411.7   579.1   160.7   205.2   218.7   321.5   368.7   397.9   423.4   458.1   513.4   685.1  2507.2  7018.1 25636.4  85369.8    85861
read      340.8   281.7   160.7   205.0   217.7   307.2   355.7   384.4   405.0   432.3   469.3   531.3   734.4  3490.0  8869.6  91674.5    91467
read      342.7   202.2   160.7   205.2   217.5   307.2   359.8   390.9   415.2   446.7   489.3   555.5   905.3  2433.7  7809.1  72460.7    72217
read      362.4   367.0   160.7   197.6   208.5   306.7   389.5   429.9   455.7   483.9   518.6   585.4  1065.6  3961.0 13360.6  31161.8    31080
read      382.2   320.5   160.7   206.7   220.5   322.9   381.7   417.9   445.6   480.2   533.2   650.1  1541.8  4065.7  7852.8  76812.0    76878
read      359.5   296.7   160.7   206.8   220.0   319.3   373.7   404.7   429.9   460.5   501.5   575.5   970.2  3747.4  9261.4  84514.5    84584
read      461.8  1013.9   160.7   203.1   216.3   357.7   420.0   459.7   489.0   521.4   560.8   635.2  3055.8 10973.9 32459.5  12472.7    12492
read      376.0   293.0   160.7   203.6   215.7   313.8   373.2   411.2   442.3   482.8   542.2   702.9  1466.5  3102.3  8405.2  57360.7    57106
read      336.5   240.7   160.7   204.2   216.6   306.3   353.2   379.9   399.8   425.9   460.6   517.7   707.9  3598.2  7928.8  96155.3    96245
read      426.2  1075.5   160.7   212.2   231.0   330.0   371.6   396.2   414.5   436.0   467.9   540.4  2901.0 13732.6 39065.4   6850.2     6791
read      444.2   436.6   160.7   209.7   225.4   340.4   389.5   423.7   456.0   505.0   633.3  1421.5  1828.7  4180.5 12232.5  90389.1    90728
read      488.3  1444.0   173.5   217.5   237.8   323.9   361.7   384.8   402.3   426.5   465.1   582.4  4105.0 29199.4 35922.0   5213.1     5151
read      383.6   379.3   160.7   205.1   218.3   316.1   369.8   402.4   430.2   466.7   523.2   672.3  1803.4  4082.1 10121.8  82512.0    82969
read      342.0   261.9   160.7   199.0   209.9   301.5   362.3   399.9   428.1   459.5   496.9   548.7   837.9  3247.2  8564.0  42682.5    42635
read      350.1   423.2   160.7   206.2   219.4   311.2   358.3   385.5   405.3   432.5   467.8   530.6   832.2  4368.0 17631.7  99494.9    99337
read      340.3   312.8   160.7   204.3   216.6   306.6   353.4   379.4   399.3   425.3   460.3   520.5   817.9  3702.4 10706.5  95017.8    95192
read      342.6   333.4   160.7   201.0   212.1   304.8   357.3   387.6   410.7   440.9   482.8   547.4   858.8  3399.7 11954.5  69147.3    69200
read      350.1   409.9   160.7   198.2   209.6   304.7   362.2   396.2   423.0   455.9   499.6   565.5  1112.2  3989.0 17413.1  49489.5    49459
read      433.2   737.1   148.8   197.6   209.2   329.4   418.6   463.2   497.8   548.5   652.3   823.9  2306.1  7009.6 31812.8  28920.0    29055
read      368.5   326.4   160.7   202.0   213.2   304.0   360.1   397.1   429.3   470.7   530.4   679.6  1458.5  3192.2 12466.6  64125.5    64324
read      543.0  1823.5   160.7   215.1   237.0   333.0   371.7   395.5   413.2   434.5   467.8   573.8  5149.3 31096.1 37053.6   5711.3     5705
read      393.9   532.0   160.7   204.3   217.1   316.3   364.8   395.1   421.2   457.0   513.1   747.9  1730.9  4389.2 22780.6  84623.3    84816
read      431.3   533.0   160.7   195.0   206.9   357.6   441.6   491.1   532.5   589.5   662.3   772.6  2215.1  5607.1 19731.2  23675.6    23714
read      365.0   387.4   160.7   203.8   215.7   306.7   358.5   390.1   415.2   448.6   497.0   590.8  1488.3  5479.2 13668.5  74027.6    74116
read      455.5   966.3   160.7   202.1   213.9   359.9   432.7   482.5   528.6   581.6   639.9   738.7  2117.5 11268.4 36836.0  19932.0    19948
read      391.2   489.1   160.7   202.3   213.1   307.1   371.9   416.4   451.4   493.7   551.9   812.3  1561.2  6124.2 22651.1  44096.0    44213
read      495.3  1155.7   160.7   195.4   207.8   363.6   442.7   501.4   547.7   600.2   662.9   782.4  3167.8 17005.2 36863.4  19435.6    19454
read      492.6  1354.5   160.7   209.5   227.8   349.5   396.4   421.6   438.3   461.1   492.4   568.4  3920.0 28885.0 37973.1   7184.4     7190
read      360.5   341.8   160.7   202.1   212.8   305.7   366.3   405.5   436.6   472.5   519.1   601.7  1245.2  3462.7 12920.3  47225.1    47657
read      347.0   353.8   160.7   198.6   209.9   301.6   364.1   402.8   432.6   465.2   505.0   566.0   957.6  3043.5 14822.0  44751.3    44399
read      437.5  1070.4   160.7   211.1   231.4   336.3   378.4   402.6   421.3   442.8   475.1   568.2  2328.9 15818.9 32055.8   6362.9     6481
read      457.7  1134.9   173.5   214.5   234.4   338.4   380.3   403.1   421.3   441.7   470.4   551.5  3825.0 19429.6 38585.0   5718.2     5807
read      357.0   261.3   160.7   203.0   214.8   309.4   361.1   391.1   414.4   444.8   490.4   581.6  1463.4  3347.1  7685.8  82789.5    83137
read      514.3  1502.1   160.7   203.6   218.0   358.2   414.2   448.0   471.5   503.3   543.7   642.0  3965.0 23294.6 52104.9   9606.5     9580
read      409.2   518.6   160.7   202.6   214.1   316.3   404.0   457.4   495.2   537.2   595.9   763.4  1745.4  6748.5 19623.2  37450.5    37385
read      356.9   251.1   160.7   201.3   212.3   307.0   392.8   439.3   469.9   501.0   536.4   586.8   852.1  2377.2 10180.9  33762.5    33706
read      356.6   307.9   160.7   200.6   211.4   302.5   383.3   429.2   458.3   489.2   524.6   574.6   894.7  3910.8 12328.0  35223.6    35204
read      355.9   406.8   160.7   203.0   213.9   307.7   366.8   403.2   433.2   469.0   512.5   575.1   962.8  4716.9 11024.6  50581.1    50438
read      356.2   330.8   148.8   200.9   212.1   307.6   369.5   407.7   436.8   470.8   515.0   581.4  1046.9  4370.7 10237.0  48802.2    48878
read      348.7   215.7   160.7   199.3   210.7   309.4   372.7   411.7   440.8   472.8   514.4   575.4   866.4  2542.2  8159.0  42750.5    42682
read      465.0   921.1   160.7   196.8   208.6   344.0   430.9   480.4   525.5   597.9   702.1   853.3  2758.9 14227.8 33693.3  27457.1    27416
read      367.8   471.6   160.7   200.7   212.1   304.9   361.6   396.2   424.7   461.5   514.1   621.5  1444.0  4964.3 27401.8  64366.5    64424
read      347.8   221.5   160.7   202.4   213.4   308.7   364.7   397.2   422.8   455.3   500.2   572.7  1050.2  2766.7  7737.1  64250.2    64364
read      435.1  1268.5   173.5   217.4   237.4   319.4   352.9   372.4   388.9   407.4   435.6   499.7  3240.8 29440.2 34787.3   5530.9     5481
read      504.6  1060.0   160.7   202.1   213.9   365.1   466.5   533.5   591.1   662.9   749.4   901.0  2677.5 17191.3 37636.8  26081.5    26227
read      458.3   627.1   160.7   196.0   207.8   354.9   451.4   516.6   579.0   656.7   748.2   889.0  2307.4  7175.5 28715.7  26876.0    26586
read      342.9   270.8   160.7   200.2   212.1   304.9   353.9   381.9   403.2   432.3   471.5   541.7  1322.3  2931.4  9825.4  86141.8    86286
read      484.4  1037.5   160.7   197.5   209.4   354.3   441.1   492.1   536.6   596.2   680.5   813.1  2943.1 10817.2 36377.5  24630.9    24452
read      480.0   812.1   160.7   197.3   209.3   357.1   454.6   521.1   586.6   666.2   751.1   885.0  2645.2 11523.1 31244.1  26823.3    26832
read      415.1   424.2   148.8   197.2   208.9   326.3   414.5   460.4   498.0   552.1   670.1   852.5  2031.3  4589.4 12530.7  29845.5    29795
read      365.3   303.4   160.7   200.1   211.6   306.4   367.8   408.7   441.0   479.0   529.7   638.4  1256.4  3610.8  9586.4  46383.3    46224
read      342.4   337.0   160.7   204.7   217.1   305.8   352.8   380.2   400.9   428.0   464.9   529.8   856.5  3559.1 10616.2  84885.1    84587
read      340.2   225.1   160.7   205.2   217.6   302.8   354.5   387.3   413.0   446.4   490.4   551.7   790.5  2575.0  9795.0  63372.4    63389
read      350.8   294.9   160.7   204.2   215.9   308.9   370.7   408.1   437.1   470.9   512.7   573.5   825.9  3022.2 11134.8  47020.0    46953
read      349.1   373.8   160.7   206.9   220.1   310.7   359.4   387.7   409.0   436.5   474.8   542.2   762.4  4155.3 12568.5  90514.9    90536
read      507.8  1238.5   160.7   205.8   220.0   365.9   432.0   476.5   510.8   548.1   597.4   710.8  3900.6 21245.9 36739.0  12394.5    12508
read      376.7   415.5   160.7   197.5   208.7   302.3   381.4   430.5   463.5   501.4   549.5   708.8  1253.9  5001.5 12162.3  38455.3    38491
read      341.9   278.5   160.7   204.1   216.5   310.0   358.6   386.5   406.5   433.4   469.9   535.2   728.5  3915.7  7949.4  97574.9    97806
read      508.9  1254.9   160.7   200.3   214.3   361.6   424.2   461.0   489.3   522.6   564.8   673.1  4722.2 24205.9 36793.6  11829.1    11813
read      399.2   618.8   160.7   195.9   207.1   302.8   381.2   429.2   463.5   503.3   557.0   815.6  1574.1  7526.2 29333.5  39468.7    39665
read      345.8   304.2   160.7   200.0   211.2   306.5   365.9   401.6   431.0   466.4   509.7   571.0   808.4  2741.5 10192.4  53521.5    53571
read      347.2   282.9   160.7   201.5   212.9   308.8   366.2   400.6   428.1   461.7   506.0   572.2   806.3  3117.9 10421.4  63214.2    63215
read      346.4   431.2   160.7   200.7   212.1   302.6   354.2   383.9   405.7   435.0   476.2   544.3   882.5  5122.6 16078.1  78682.2    78767
read      470.5   996.6   160.7   209.9   226.8   359.4   417.5   453.1   477.9   508.2   549.0   650.8  3412.3  9780.3 32431.1   8678.9     8615
read      376.0   430.2   160.7   204.2   216.3   311.7   366.3   400.0   428.3   465.2   522.2   649.8  1506.7  5260.3 12859.8  67798.2    67903
read      435.3   776.2   160.7   196.0   208.6   359.8   425.5   466.8   504.4   548.3   600.3   686.4  2441.0  9334.9 35391.2  16467.3    16398
read      374.0   484.1   160.7   200.3   211.7   310.6   369.2   404.0   433.7   469.9   522.3   620.2  1390.6  6298.3 21264.3  53296.4    53434
read      347.5   354.4   160.7   197.1   208.0   299.4   366.2   404.9   433.3   463.9   500.9   555.8   884.1  3985.5 14933.8  38073.8    38068
read      465.3  1274.9   160.7   205.2   220.0   347.1   398.9   428.5   450.1   474.5   512.1   587.6  3980.5 30284.2 32300.2   9128.7     9130
read      375.8   460.7   160.7   203.2   215.0   311.4   366.3   399.5   427.3   463.2   516.9   635.1  1568.1  5856.9 13908.0  69067.3    69227
read      355.2   310.6   160.7   197.9   209.2   304.3   377.1   420.6   449.6   481.8   521.0   581.5  1000.1  3590.5  8001.4  37402.2    37496
read      342.9   298.0   160.7   203.2   214.4   303.7   354.6   384.3   406.7   436.2   477.3   543.8   904.8  3167.1 11038.8  83818.2    83925
read      343.8   234.8   160.7   201.8   212.5   302.7   363.6   402.1   432.7   468.3   511.3   572.5   832.6  2413.0 10647.6  51183.6    51037
read      352.8   365.7   160.7   197.0   208.1   303.8   378.3   418.1   445.2   473.8   508.2   562.9   838.0  5075.2 14115.0  33660.7    33690
read      361.1   381.3   160.7   203.9   216.2   317.2   377.9   413.6   440.1   472.8   520.3   589.6   849.3  4492.9 11001.6  51573.5    51474
read      339.3   284.8   160.7   203.4   214.9   306.2   357.3   386.5   408.3   435.7   471.9   535.3   726.0  3221.2 13348.0  73773.5    73708
read      349.3   301.1   160.7   207.6   221.4   316.4   365.4   393.7   415.0   441.4   479.3   544.9   783.1  3246.9 12362.1  98745.5    98618
read      370.5   407.8   160.7   208.4   222.3   321.8   377.9   411.0   435.9   467.2   510.8   585.6  1197.5  5391.2 12809.5  81617.1    81977
read      342.8   261.0   160.7   206.7   219.8   309.2   357.3   385.1   405.4   433.5   471.6   539.1   779.7  3581.7  7806.1  91366.9    91567
read      367.0   335.5   160.7   207.2   220.1   315.2   384.2   428.8   462.0   499.9   544.5   610.2  1012.1  4176.8 11885.4  47877.5    48236
read      365.6   395.3   160.7   210.0   224.2   322.9   374.7   404.6   428.5   457.9   498.7   569.7   881.0  6010.0 12605.2  91901.8    91726
read      349.6   342.2   160.7   203.9   215.0   302.7   361.6   399.6   429.9   465.3   508.8   568.1   792.2  3891.7 12386.0  52472.7    52458
read      353.0   332.8   160.7   204.2   216.2   308.7   364.4   398.3   426.0   460.0   504.9   576.4  1013.5  3020.4 14834.5  70555.6    70467
read      349.9   247.3   160.7   205.2   217.7   310.7   366.0   398.9   425.6   459.2   503.3   573.5   839.6  3089.8  8054.1  71096.7    71151
read      348.0   425.9   160.7   203.3   214.5   304.3   358.7   391.7   417.9   450.8   494.6   558.3   770.3  4029.4 25912.0  64797.8    65016
read      364.2   414.7   160.7   206.0   218.2   308.3   375.2   420.4   452.6   488.2   530.5   590.4   984.8  5347.7 22398.2  42017.5    42057
read      368.5   372.6   160.7   210.6   224.4   322.3   379.0   412.1   437.6   471.0   518.1   591.4   962.9  4302.2 12611.6  78508.0    78821
read      354.3   317.1   160.7   207.8   220.8   309.6   364.6   398.8   426.6   461.7   507.1   574.5   930.6  3691.0 11567.7  60548.7    60720
read      343.8   223.3   160.7   202.7   213.0   299.8   368.1   412.0   441.9   473.3   510.5   565.1   841.8  2225.0  7545.4  39834.2    39911
read      466.6   979.5   160.7   203.5   217.3   363.7   422.0   455.9   481.0   511.9   555.9   653.9  2902.5  9979.6 32350.8  10676.4    10628
read      392.1   559.7   160.7   207.5   220.8   316.5   371.9   406.2   434.2   471.2   526.9   654.2  1614.2  7564.6 25053.4  73464.7    73736
read      506.3  1248.5   160.7   211.1   231.0   355.9   404.0   431.9   453.6   479.6   520.2   691.7  3847.5 16257.4 37466.4   7284.4     7334
read      398.1   365.7   160.7   209.8   224.3   328.6   378.6   409.5   435.2   470.3   530.9   730.7  1738.2  4011.9  8756.4  91433.5    91868
read      341.3   228.9   148.8   207.2   220.1   306.5   355.5   384.9   407.4   436.7   477.9   543.3   810.0  3090.8  6538.1  76751.3    76670
read      469.5  1027.2   160.7   208.8   224.4   368.1   428.8   464.1   490.6   521.4   561.8   640.6  3196.8 12746.2 36332.7  10375.3    10405
read      474.5   689.0   160.7   205.6   219.1   374.8   468.4   534.3   591.2   658.7   741.2   876.0  2166.6  7274.7 30049.8  25986.5    26019
read      379.8   371.2   160.7   203.3   215.4   313.9   381.9   427.4   462.3   505.6   563.9   690.6  1344.4  4019.1 12649.1  55384.0    55530
read      465.5   889.4   160.7   202.6   214.6   354.2   442.7   491.5   531.6   590.6   695.3   861.9  2569.0 10476.9 36761.3  29750.2    29615
read      360.8   283.4   160.7   204.5   217.0   313.9   374.2   413.2   442.5   479.3   528.6   607.9   981.9  3228.1  8350.2  65756.4    66057
read      367.2   286.4   160.7   205.4   218.5   316.7   383.7   426.6   459.7   499.3   547.5   626.9  1059.9  3248.3  9330.0  55136.4    55281
read      516.2  1037.6   160.7   201.9   216.0   393.9   483.1   545.4   594.0   646.5   712.3   834.2  3454.6 14212.9 36446.2  21209.5    21177
read      418.8   546.7   160.7   207.5   222.0   328.2   381.9   418.4   449.4   491.5   557.3   788.7  2257.1  6327.3 23579.2  87944.4    88239
read      349.1   325.9   148.8   203.3   214.7   307.1   360.7   392.9   418.3   450.6   494.9   565.4   939.7  3849.4 10980.2  70141.5    70227
read      456.3   700.0   160.7   198.1   210.7   370.2   452.8   506.7   560.4   625.1   700.7   824.3  2081.4  6963.1 31484.2  23546.2    23421
read      455.1   506.6   148.8   213.1   229.8   351.8   405.1   442.1   472.1   519.0   616.7  1396.1  1904.0  6200.6 12368.5  97149.8    97104
read      425.7   566.7   173.5   223.6   248.0   359.9   405.5   431.4   452.7   479.2   518.1   597.6  2403.4  7815.2 21543.2   6263.3     6235
read      376.9   330.0   160.7   203.5   215.4   317.6   378.0   415.5   443.9   480.0   535.5   678.4  1497.0  3309.2  8676.3  57912.0    58045
read      404.0   261.9   160.7   203.8   216.8   365.9   441.7   491.5   529.6   572.1   623.7   702.6  1006.7  3113.4 12040.0  23609.5    23729
read      359.3   229.6   160.7   204.7   216.8   318.3   386.7   424.4   451.7   484.0   529.7   613.1   912.8  2684.9  8482.0  40951.6    40897
read      357.2   207.6   160.7   207.7   220.8   321.6   385.5   421.7   447.6   477.2   518.2   590.0   809.1  2533.4  7776.4  53161.1    53312
read      341.0   206.4   148.8   206.5   219.8   313.1   364.2   393.6   415.7   442.5   478.6   541.2   719.5  2108.9  9213.5  87207.3    87262
read      341.9   242.1   160.7   204.2   216.8   312.9   365.2   395.7   419.2   447.9   486.7   550.4   735.4  2102.2  7495.4  81864.7    81836
read      339.0   171.2   148.8   206.0   219.4   311.5   362.2   392.0   414.5   442.3   480.6   545.1   740.5  1925.5  7698.0  92061.1    92274
read      361.0   226.8   148.8   205.3   218.5   318.8   389.1   430.8   460.6   494.7   538.7   617.0   884.4  1987.5  9646.9  47237.1    47252
read      356.8   337.1   160.7   206.6   219.8   317.4   373.7   407.5   433.9   465.9   507.8   585.2   864.8  3130.7 11150.2  75415.3    75747
read      348.3   206.3   160.7   206.5   219.8   315.5   370.9   403.5   429.4   460.7   502.8   580.3   801.1  1863.7  8393.8  80954.9    80994
read      348.0   214.1   160.7   208.4   222.3   315.7   365.6   396.1   420.1   449.8   491.7   567.4   821.5  2256.8 10058.6  98354.2    98224
read      417.2   354.8   173.5   221.1   243.7   378.4   435.6   468.9   494.1   523.1   561.6   635.0  1055.2  4054.2 11031.7   7825.5     7737
read      402.4   345.2   160.7   208.6   223.0   346.1   413.7   452.1   480.8   520.0   587.5   780.7  1282.4  3949.4 12312.2  37316.0    37514
read      480.6  1048.3   160.7   208.6   225.4   382.5   450.9   489.8   517.1   548.9   593.7   680.4  2727.9 12560.9 32624.9  10627.6    10640
read      425.0   430.5   160.7   216.8   232.9   352.9   410.4   448.2   477.9   518.7   580.9   761.1  1786.4  4448.0 16304.8  90522.5    90490
read      363.6   309.1   160.7   210.7   225.0   327.2   379.2   410.4   434.4   465.8   509.2   583.6   841.6  3247.6 10750.4  92186.2    92514
read      370.7   407.9   160.7   212.6   226.6   327.5   380.1   411.9   436.1   467.1   509.3   586.3   959.1  4186.9 15666.9  89101.5    89245
read      378.7   271.0   160.7   214.2   228.7   339.4   399.9   436.3   463.7   498.8   545.6   626.7   891.6  3082.6  8443.6  73906.2    73823
read      378.8   245.5   160.7   207.8   221.5   335.2   405.5   447.2   477.0   515.5   566.6   647.7  1016.0  2822.5  7982.7  46745.5    46565
read      499.2   850.8   160.7   207.6   221.8   385.3   472.1   539.9   601.1   673.2   758.0   898.0  3079.9 10105.3 31991.9  21353.8    21419
read      408.9   431.6   160.7   213.2   227.2   330.8   388.9   426.9   458.6   501.0   564.8   774.3  1738.1  5407.4 11663.5  66677.5    66915
read      368.1   267.4   160.7   206.2   219.0   325.6   403.7   443.3   469.3   500.1   538.2   594.4   871.7  2979.4 11288.7  31941.1    31667
read      359.6   282.3   160.7   210.2   223.5   323.4   377.3   408.5   433.1   463.6   506.0   577.3   868.9  3101.0  9983.4  72034.9    72255
read      363.1   293.0   160.7   214.2   228.9   329.2   378.5   406.9   429.9   458.3   497.3   564.2   804.2  3863.4  7474.0  99869.5    99535
read      440.5   782.7   160.7   214.0   231.8   365.0   419.7   453.7   479.8   512.8   558.2   640.9  2261.0  9134.3 35582.3   9138.2     9226
read      379.5   315.3   160.7   212.0   225.6   325.2   381.1   415.0   441.9   477.3   531.2   635.9  1417.5  4062.6  8190.7  67651.3    67844
read      350.2   212.0   160.7   210.6   223.9   318.6   370.4   400.1   424.0   453.5   494.3   557.9   789.2  2185.0  8447.9  71565.8    71413
read      367.4   326.4   160.7   213.4   228.2   332.5   382.7   411.7   433.9   462.4   502.0   569.8   828.5  4395.6 12928.1  97574.5    97328
read      359.5   325.6   160.7   207.7   220.7   319.3   377.4   410.8   435.9   467.3   510.5   581.2   892.9  3827.8 11398.3  55146.5    55113
read      369.5   405.0   160.7   208.6   221.8   321.5   379.1   413.4   439.4   471.1   517.4   587.7  1003.9  6618.1 11869.3  53856.7    53743
read      487.0   928.2   160.7   206.2   220.2   384.1   457.2   513.1   555.4   600.3   657.0   765.7  2833.6 10723.8 36397.0  15240.4    15253
read      427.8   434.5   160.7   213.3   228.5   342.2   394.4   427.3   455.6   495.5   567.0  1100.8  1865.9  4132.5 15088.0  90492.4    90605
read      447.4   624.4   160.7   206.3   218.9   355.0   443.2   490.7   531.0   590.8   694.5   860.5  2226.8  6901.4 31023.0  25874.9    25767
read      509.5   473.0   160.7   220.4   239.8   379.5   437.2   482.1   524.5   596.7  1065.2  1570.0  1944.9  3872.5 11742.3  93579.3    93458
read      366.9   317.4   160.7   210.0   224.5   329.5   384.3   416.9   441.3   471.0   513.3   583.8   811.9  3855.4 11318.1  95016.7    95080
read      355.6   265.4   160.7   207.2   220.8   321.6   373.5   403.8   427.9   457.6   498.1   567.7   821.1  3299.1  9807.2  88302.9    88399
read      352.0   268.6   160.7   207.6   221.2   318.7   369.0   397.7   420.2   447.8   485.6   549.1   775.2  3679.0 10392.8  95702.2    95681
read      362.6   335.1   160.7   201.2   212.4   318.8   393.3   432.5   458.8   488.9   526.4   585.3   936.8  4046.1 12396.9  33035.3    33003
read      355.4   248.7   160.7   210.3   224.7   325.2   373.5   401.3   423.2   449.7   486.6   549.3   860.3  3111.3  7862.4  98958.2    98809
read      357.2   309.1   160.7   206.5   219.8   319.4   373.3   404.1   428.7   458.5   499.8   569.0   865.5  4077.5 11986.7  64511.3    64610
read      362.1   276.2   160.7   205.1   217.8   323.2   385.2   420.7   447.2   478.6   522.1   590.6   928.7  3382.1  8924.4  51077.5    51183
read      360.2   279.8   160.7   200.9   211.5   342.0   403.8   430.9   448.9   467.6   496.4   542.8   838.6  3333.0  9304.7  20134.9    20194
read      387.6   831.8   160.7   218.2   236.6   335.4   365.0   381.2   393.6   407.5   431.3   476.9  1090.6 11169.8 35977.6   7603.6     7602
