623.2, 7431.5
563.1, 67239.9
533.3, 85941.1
575.1, 64033.1
849.4, 31700.9
526.6, 87825.4
624.9, 7269.2
576.4, 62195.2
583.0, 6525.6
869.1, 22581.9
568.3, 60631.7
559.6, 59044.3
563.9, 60161.4
837.5, 23067.2
615.9, 8123.9
927.4, 27620.5
581.7, 37559.7
871.5, 24361.8
658.6, 33772.8
557.0, 84978.3
539.5, 85728.4
564.7, 51879.5
684.6, 34400.8
898.1, 28532.1
582.8, 38286.5
790.1, 20671.8
701.3, 13842.8
515.2, 93488.4
500.7, 98292.1
543.3, 71268.1
579.8, 42051.7
567.0, 46424.0
851.4, 30711.1
569.5, 42935.1
507.1, 93690.3
548.9, 65688.5
887.9, 29626.2
577.1, 51389.2
547.9, 67463.6
741.0, 16208.9
540.0, 81531.1
523.4, 87607.0
519.1, 99042.7
577.1, 51273.6
638.3, 11809.4
510.5, 97344.5
503.9, 97148.7
555.8, 55476.0
520.0, 85922.1
536.5, 81921.0
569.1, 52956.2
678.0, 13925.6
585.0, 49894.2
624.2, 9266.2
906.5, 27162.3
686.6, 18814.0
546.0, 86541.9
527.4, 92847.3
552.5, 76035.2
586.7, 32308.3
535.5, 84070.1
535.0, 81760.2
587.1, 37368.5
573.0, 53843.1
809.8, 30224.3
727.9, 31581.9
604.4, 38836.1
612.7, 10612.1
545.5, 97881.0
583.0, 48245.2
593.0, 35036.0
549.8, 69906.6
746.6, 20758.6
548.7, 84662.7
566.8, 42436.2
558.4, 61721.4
538.1, 78046.4
503.8, 97809.6
536.6, 23788.1
540.8, 66645.3
556.3, 31051.9
569.7, 47417.4
496.0, 95427.7
432.1, 5250.6
546.0, 65652.8
510.2, 16861.9
568.4, 42898.2
493.6, 99720.5
542.0, 26434.9
539.2, 22603.4
564.6, 50517.4
514.6, 90289.4
544.2, 26295.1
571.9, 48654.8
557.4, 34033.5
531.6, 75615.9
526.1, 19484.3
506.2, 15071.8
538.6, 75614.8
434.4, 5150.0
