Random waveform, supplied seed
Total number of intervals = 350 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842)
Average QPS expected = 50036
Timestamp start: 1684938832147
Timestamp end: 1684939792652

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      520.2  1142.8   160.7   195.9   208.6   366.8   461.9   532.4   580.3   633.6   705.7   881.2  3669.8 11737.0 37214.2  17550.5    17656
read      428.3   488.9   160.7   206.4   221.3   331.4   374.8   405.0   433.6   475.8   565.2  1313.1  1987.8  4790.0 13874.5  96382.9    96343
read      341.8   237.6   148.8   195.8   207.1   293.8   363.8   407.0   437.7   470.8   508.3   566.3   873.0  2678.5  9576.2  36833.8    36665
read      343.1   271.9   160.7   203.4   215.3   306.9   357.8   388.0   410.9   440.2   481.9   548.8   837.0  3402.5 11760.5  85266.5    85269
read      397.1   583.2   160.7   199.2   210.3   309.4   395.1   442.0   473.2   507.6   563.2   743.8  1488.0  7365.3 28458.7  31681.8    31525
read      328.0   230.5   160.7   196.8   208.0   291.7   342.6   373.8   399.7   433.2   478.1   543.5   807.0  2124.7  7908.2  62055.3    61798
read      498.1  1292.3   160.7   196.5   209.9   353.7   421.4   463.5   493.9   528.2   573.5   670.7  3885.8 25389.7 35570.7  12244.7    12253
read      508.4  1084.8   160.7   192.0   203.3   359.8   464.5   542.8   608.5   678.2   762.8   912.8  3035.6 13394.4 35997.9  25706.9    25710
read      341.8   281.4   148.8   198.5   210.0   295.6   342.4   370.5   393.7   424.8   470.5   553.1  1331.3  3445.4  9004.6  80139.6    79937
read      450.7  1145.0   160.7   208.7   226.5   338.7   383.9   409.7   429.3   455.0   490.4   568.5  2891.1 25268.0 32516.9   7328.0     7271
read      540.9   562.6   160.7   210.8   229.3   343.3   413.0   512.1   645.4   933.2  1255.8  1613.0  2526.5  4651.0 12300.5  85718.9    85861
read      323.9   310.1   148.8   198.6   210.1   292.2   335.5   360.6   379.4   403.6   439.8   502.0   679.5  3393.7  8766.9  91460.4    91467
read      333.8   359.3   160.7   201.5   212.1   293.5   341.5   370.1   394.0   425.6   469.2   535.1   788.7  3182.1 16319.7  71898.5    72217
read      395.0   522.8   160.7   197.7   208.9   310.8   395.6   438.8   469.6   504.9   557.5   761.5  1670.5  6205.8 28370.9  31273.5    31080
read      332.3   218.0   148.8   199.8   211.1   297.0   345.0   373.1   396.4   426.5   467.4   535.9   880.0  2897.7  5431.9  76883.6    76878
read      342.5   273.9   160.7   202.5   213.7   305.8   356.3   385.6   407.4   435.5   476.0   542.8   804.5  3567.7  8011.5  84493.8    84584
read      459.6  1119.2   160.7   203.1   217.0   347.0   403.6   440.2   469.0   502.8   544.3   622.7  3402.7 11020.8 35640.3  12549.5    12492
read      388.0   511.7   160.7   199.8   211.4   299.9   357.6   399.1   434.4   481.4   544.5   780.1  1666.6  7268.8 15162.0  56718.5    57106
read      338.3   262.1   160.7   203.8   216.0   306.8   354.1   381.4   402.2   430.0   467.0   530.9   768.4  2752.3 11492.9  96075.6    96245
read      478.7  1552.5   160.7   210.6   230.0   326.0   366.8   391.3   409.4   433.8   471.0   570.8  4462.5 29168.6 55970.5   6898.2     6791
read      370.4   464.0   160.7   199.2   211.3   306.2   352.6   379.6   401.5   432.6   482.2   609.0  1691.1  4330.4 17446.7  90141.5    90728
read      417.8  1125.4   173.5   218.0   237.2   313.9   347.7   369.2   385.4   403.3   431.5   498.3  2978.4 24890.3 32103.5   5080.4     5151
read      386.7   442.5   148.8   200.9   212.8   309.1   361.4   394.6   423.0   462.5   530.2   770.4  1920.8  4402.8 11741.8  82404.7    82969
read      338.2   301.2   160.7   195.4   206.5   295.0   352.5   390.1   417.9   450.7   490.3   545.7   851.9  3259.5  9014.3  42640.0    42635
read      328.4   230.2   148.8   199.4   211.3   299.8   344.8   370.7   391.0   415.9   451.8   512.8   754.0  2914.1  5862.1  99099.6    99337
read      335.1   261.3   160.7   201.7   213.4   303.3   349.8   377.0   398.0   424.8   461.5   525.6   731.4  3689.2  6399.4  94885.5    95192
read      339.7   351.2   160.7   197.8   209.1   298.4   348.3   378.1   401.8   432.4   474.8   543.8   830.1  4779.3 10734.6  69390.2    69200
read      350.9   333.0   160.7   195.6   207.2   303.3   363.0   400.1   429.7   466.0   512.3   583.3  1038.9  4799.4 11305.3  49782.2    49459
read      407.6   604.4   160.7   193.4   204.4   315.1   402.5   448.3   481.0   524.9   611.2   809.2  1779.6  8336.4 30785.4  28870.5    29055
read      332.4   239.1   160.7   196.7   208.0   294.3   344.6   374.7   400.4   433.9   482.3   551.1   866.9  2817.3  9194.3  64371.6    64324
read      469.1  1416.5   173.5   214.9   234.3   322.5   361.2   381.8   396.5   416.1   446.2   524.1  3885.0 29471.5 32229.8   5776.4     5705
read      378.5   469.3   148.8   202.9   214.5   308.1   355.7   384.1   406.4   439.9   494.4   645.3  1730.7  5058.2 13852.6  84416.4    84816
read      440.4   587.2   160.7   195.3   206.9   340.9   425.0   477.2   529.1   615.2   715.8   856.7  2332.9  7027.5 17887.0  23824.0    23714
read      360.4   390.4   160.7   202.6   214.0   303.8   351.3   379.4   402.1   434.3   483.0   578.1  1578.9  5158.3 11775.3  74236.4    74116
read      496.1  1180.7   160.7   201.1   213.6   363.4   439.6   495.0   542.3   596.9   663.1   782.2  3028.7 12872.2 36353.9  20017.8    19948
read      371.3   467.1   160.7   196.7   208.1   297.2   363.5   410.3   445.5   487.3   540.9   685.9  1261.6  5468.2 13915.2  44294.2    44213
read      457.3   787.4   160.7   194.1   206.5   361.4   441.4   500.1   545.1   592.9   653.7   768.8  2602.4 10892.6 31443.2  19580.0    19454
read      491.5  1262.6   160.7   206.1   223.6   341.0   391.0   417.4   435.4   461.2   497.9   604.9  3678.4 22582.5 32216.1   7357.5     7190
read      395.3   584.6   148.8   195.6   207.1   302.4   366.4   410.9   447.0   492.2   556.7   809.1  1574.2  8621.7 28386.8  47632.4    47657
read      342.6   347.8   160.7   194.5   205.7   294.4   355.9   396.1   426.4   461.4   502.6   563.1   860.1  3265.1 11026.3  44263.6    44399
read      451.4  1275.8   160.7   208.3   225.9   324.5   367.6   391.1   407.7   428.6   458.7   535.7  3902.7 26792.3 37170.8   6608.0     6481
read      507.4  1700.7   173.5   211.7   232.2   325.5   366.3   388.3   403.2   425.5   458.2   552.6  4467.4 31337.4 43207.7   5775.3     5807
read      407.9   459.0   148.8   203.9   217.2   321.4   378.6   416.1   448.3   493.6   573.1   988.4  1814.4  3998.7 12573.8  82599.6    83137
read      451.5  1023.9   160.7   201.9   216.2   332.9   385.9   419.5   445.8   478.9   520.8   593.9  3182.8 13674.1 31898.0   9451.6     9580
read      376.9   523.6   160.7   196.3   207.9   304.3   371.8   414.9   446.8   485.4   537.2   691.4  1252.1  5599.0 31540.4  37182.2    37385
read      348.6   335.0   160.7   196.0   207.2   299.1   367.6   407.0   434.5   465.0   501.9   559.9   927.5  4274.7 12193.0  33775.6    33706
read      350.0   417.5   160.7   194.4   205.6   298.8   365.8   406.7   434.5   466.2   504.0   567.5   998.7  4623.5 11624.6  35064.7    35204
read      333.9   258.1   160.7   195.2   206.5   296.7   349.2   383.7   411.3   445.4   488.3   548.0   778.8  2850.4  7570.0  50298.5    50438
read      345.3   436.5   160.7   194.7   205.9   297.1   349.2   384.2   412.7   448.0   491.7   556.3  1021.0  6254.3 12708.4  48849.8    48878
read      345.7   308.7   160.7   194.9   206.3   300.1   358.9   396.0   424.7   458.8   500.3   569.3  1073.6  3300.1 15222.2  42530.2    42682
read      440.6   832.6   160.7   195.3   206.7   322.5   407.9   454.0   490.7   546.0   661.1   851.5  2334.1 10836.8 31311.7  27453.1    27416
read      342.1   248.8   160.7   198.5   210.1   305.4   357.5   388.3   412.5   444.0   488.7   564.2   920.3  3317.5  9357.4  64633.1    64424
read      342.7   367.9   160.7   198.7   210.3   301.6   354.3   385.1   408.5   438.7   481.8   549.9   822.3  5139.7 12055.0  64717.8    64364
read      445.5  1378.1   160.7   213.9   233.3   312.1   347.5   369.4   386.0   404.4   435.8   519.5  3462.9 30384.7 32310.3   5489.8     5481
read      446.4   573.4   160.7   198.1   210.2   336.4   425.5   481.8   532.6   624.1   750.4   930.5  2223.5  5463.3 28106.9  26187.3    26227
read      517.1  1036.5   160.7   194.5   207.0   354.4   460.4   542.2   607.4   679.2   772.2   929.4  3618.2 11731.1 31605.4  26689.1    26586
read      390.2   468.5   160.7   202.8   215.4   314.6   367.1   400.4   428.8   466.9   528.2   693.6  1953.0  5882.8 15118.0  86472.7    86286
read      427.6   522.2   160.7   192.9   203.9   338.0   425.4   477.9   527.1   606.2   712.3   856.9  1824.2  5196.9 30495.9  24492.0    24452
read      455.7   599.5   160.7   193.4   205.1   341.4   439.2   506.9   570.0   653.7   760.1   915.7  2694.7  6518.5 29680.8  26870.2    26832
read      483.2  1075.5   160.7   194.1   205.5   325.1   415.9   470.1   519.0   605.2   736.7   921.9  3197.9 18450.7 32213.5  29907.3    29795
read      367.8   436.1   160.7   194.9   206.4   301.3   364.5   406.2   440.6   482.4   539.1   683.0  1224.0  6003.3 12274.8  46072.7    46224
read      329.0   220.5   148.8   197.5   209.1   295.4   344.4   372.6   395.2   423.9   464.2   532.6   795.9  2493.2  8120.8  84410.5    84587
read      331.5   340.9   148.8   196.0   207.4   291.5   340.7   370.5   395.9   429.7   474.5   539.7   920.3  2660.2 11543.3  63452.0    63389
read      338.5   181.3   160.7   197.0   208.5   301.0   361.5   398.9   428.5   464.4   507.9   573.4   779.5  2097.8  7541.3  47060.0    46953
read      325.8   239.6   148.8   196.3   207.5   291.2   337.0   363.4   383.5   408.8   446.0   511.4   803.8  3384.8  7218.0  90365.5    90536
read      468.4  1028.8   148.8   196.0   209.0   343.1   407.1   450.6   484.4   522.7   571.4   699.5  3573.7 14947.5 35887.7  12574.5    12508
read      412.3   849.1   160.7   194.6   205.9   304.3   372.7   417.1   450.4   490.0   547.5   772.3  1875.6 11717.6 32084.5  38412.4    38491
read      332.6   199.2   160.7   199.2   211.0   301.0   347.9   374.7   396.3   423.2   460.8   528.2   848.7  2712.5  5587.7  97528.7    97806
read      392.3   628.6   160.7   196.0   208.4   332.9   388.2   423.9   453.7   489.1   530.4   593.4  1681.8  5243.4 31404.3  11833.1    11813
read      409.5   839.1   148.8   193.3   204.3   302.0   371.7   415.9   449.3   491.0   552.8   898.6  1732.6 10516.3 32007.4  39497.1    39665
read      350.1   349.3   160.7   197.1   208.7   303.8   359.2   392.4   418.6   452.3   497.2   571.0  1201.8  4787.6  9745.9  53370.5    53571
read      336.2   335.1   160.7   198.9   210.0   295.3   343.9   373.0   397.4   429.2   471.2   538.1   884.8  4603.3 15176.8  63093.1    63215
read      332.5   248.7   160.7   201.1   212.2   298.2   344.9   371.4   392.4   418.9   457.5   522.8   787.3  3221.3  8436.3  78976.0    78767
read      463.0  1177.2   160.7   208.2   223.8   331.4   380.4   409.4   432.2   461.0   499.3   592.5  3390.6 25392.3 32210.4   8525.8     8615
read      361.7   330.6   148.8   199.4   211.3   302.5   352.3   383.8   410.2   448.3   504.3   638.5  1472.6  4092.8 10551.0  67442.5    67903
read      469.9  1003.9   160.7   192.8   204.2   353.3   431.0   492.5   542.2   595.4   663.2   784.1  3151.2 11626.8 34442.9  16455.3    16398
read      356.1   374.2   160.7   195.8   207.1   295.2   349.1   386.1   416.8   456.7   508.4   611.9  1303.2  5307.4 13017.6  53470.9    53434
read      344.6   228.1   160.7   196.4   207.7   302.8   368.5   408.3   436.6   470.6   509.7   572.4   816.0  4034.2  7838.9  38130.5    38068
read      441.8   966.4   160.7   202.9   217.1   339.3   394.0   426.6   451.0   479.5   518.3   612.9  2782.6 11723.9 31972.6   9158.5     9130
read      354.6   282.3   160.7   199.2   210.8   300.5   351.5   383.5   409.0   444.3   496.8   608.0  1445.9  3179.6  8144.5  69031.6    69227
read      344.8   468.4   160.7   195.7   206.7   293.8   355.6   395.8   423.5   454.6   491.8   545.3   875.1  6380.4 30837.2  37462.9    37496
read      329.7   312.1   160.7   199.0   210.4   295.3   340.2   365.9   385.6   410.3   447.5   511.2   744.6  3714.0 10823.8  84078.5    83925
read      343.3   288.9   148.8   197.3   208.7   296.2   351.5   388.7   418.6   456.3   502.6   569.1   964.8  5150.1  6955.2  50963.6    51037
read      341.0   215.0   160.7   195.3   206.6   297.4   369.7   411.3   439.1   470.3   507.0   563.5   802.2  2656.7  8009.2  33794.2    33690
read      336.9   366.7   148.8   194.5   205.7   292.3   343.9   379.2   407.5   443.9   489.7   550.0   976.3  2958.1 12756.3  51515.3    51474
read      322.7   211.7   160.7   195.5   206.8   292.2   339.1   366.2   388.1   417.4   460.1   524.7   708.5  2229.5  7640.0  73860.4    73708
read      352.8   334.9   160.7   205.7   219.5   317.8   367.0   395.7   418.1   445.8   484.9   550.0   782.6  4040.5 11485.6  98498.2    98618
read      341.0   397.1   160.7   201.1   212.3   300.0   348.1   376.5   399.3   428.2   467.5   533.9   768.4  4382.6 12652.5  81932.4    81977
read      332.4   291.4   160.7   199.5   211.0   299.7   346.1   372.3   393.3   419.6   456.6   518.4   720.5  3558.6 11950.6  91465.5    91567
read      335.9   289.4   160.7   194.8   206.2   298.4   350.9   385.0   412.1   446.2   489.6   551.2   844.9  2808.2  8359.0  48358.2    48236
read      328.4   231.5   160.7   196.8   208.6   298.8   345.3   371.1   391.4   416.3   452.3   514.2   740.0  3318.6  7391.8  91977.1    91726
read      353.0   390.8   160.7   197.1   208.7   308.7   365.1   398.6   425.7   460.0   505.4   585.1   974.2  3981.8 12853.6  52563.3    52458
read      343.1   234.7   160.7   199.9   211.5   307.0   361.3   393.0   417.7   449.5   493.4   568.5   861.0  2816.5  6432.6  70446.2    70467
read      338.3   357.0   160.7   197.0   208.3   296.2   345.8   374.4   398.2   429.1   472.7   544.8   978.1  3851.5  8454.8  71185.1    71151
read      336.4   214.7   148.8   196.3   207.7   300.9   354.4   386.2   410.5   442.9   488.1   557.5   858.5  2653.7  7781.3  64992.0    65016
read      344.9   234.7   148.8   194.5   205.7   300.5   363.3   403.0   433.7   469.2   512.4   580.4   994.5  2912.0  8369.9  42118.9    42057
read      333.6   206.6   160.7   196.6   208.2   300.0   350.5   380.5   402.9   433.2   475.9   545.3   803.1  2748.1  7296.8  78965.8    78821
read      333.9   296.0   160.7   194.2   205.3   294.0   343.9   374.3   400.1   434.7   480.9   544.8   887.4  3188.9 10971.7  60777.5    60720
read      343.7   238.1   148.8   195.1   206.3   301.1   367.0   407.1   436.5   471.3   514.5   581.0   913.2  2340.7  8805.7  39840.7    39911
read      434.5   922.7   160.7   200.7   214.0   341.8   398.8   432.0   457.5   487.1   524.8   590.9  2986.3 11569.4 31353.4  10602.9    10628
read      369.9   484.8   160.7   197.1   209.2   302.1   352.2   383.0   408.1   445.0   499.5   640.8  1644.0  5999.2 25294.4  73724.4    73736
read      491.9  1345.7   160.7   210.0   227.5   332.6   381.4   408.9   429.8   457.6   498.1   643.6  3470.2 24599.6 37214.4   7372.7     7334
read      366.6   302.8   148.8   201.9   213.9   307.3   352.6   380.2   402.4   434.0   486.6   633.4  1678.3  3165.1  8720.1  91976.0    91868
read      342.3   346.8   160.7   202.9   214.6   300.1   348.1   376.8   400.1   430.6   473.7   544.2   845.4  4657.6 10823.6  76682.9    76670
read      481.9  1152.1   160.7   207.9   224.4   356.5   413.2   447.4   473.7   504.9   544.5   631.2  3659.8 12651.2 32225.8  10359.6    10405
read      496.3   936.5   160.7   197.5   210.6   368.3   474.0   547.1   607.1   671.2   744.4   867.6  3141.5 10683.5 32002.0  26191.6    26019
read      359.5   336.3   148.8   199.5   211.4   299.3   356.0   395.7   428.9   470.3   525.8   624.6  1306.8  3912.8 11877.8  55546.9    55530
read      430.3   649.3   160.7   197.0   209.3   326.3   414.1   462.3   497.7   545.9   649.3   814.9  2361.1  7614.1 29480.2  29594.2    29615
read      339.1   335.1   160.7   202.2   213.5   297.3   346.1   375.9   400.4   432.4   478.1   545.7   801.0  4196.3 10990.4  65858.5    66057
read      347.7   341.5   160.7   200.2   211.6   302.6   358.9   393.7   421.2   456.5   503.4   577.3   983.0  3613.5 11610.3  55204.7    55281
read      481.2   947.8   160.7   201.1   214.3   361.2   445.5   502.7   552.8   610.5   679.6   802.6  2694.5 12224.3 31943.2  21177.5    21177
read      368.4   354.9   160.7   201.3   213.0   303.0   350.1   377.6   401.4   435.0   490.7   639.4  1663.1  4293.6  8608.7  88183.6    88239
read      330.4   225.0   148.8   200.0   211.2   294.0   342.6   371.9   396.5   428.6   473.0   540.8   739.7  3005.8  7846.6  70425.8    70227
read      479.5   946.2   160.7   198.3   210.8   357.5   442.3   498.6   547.6   611.5   683.8   805.5  3076.4 12633.1 31992.6  23322.5    23421
read      416.5   451.6   160.7   205.0   218.7   322.5   368.2   397.8   424.0   461.2   530.9  1340.9  1863.4  5148.3 10882.9  97193.5    97104
read      454.9  1097.4   173.5   213.7   232.3   328.7   368.7   391.3   407.2   430.0   465.9   590.3  3306.0 11071.7 31839.9   6197.5     6235
read      366.1   360.8   160.7   199.0   210.6   307.0   365.2   401.7   432.2   472.5   530.4   636.1  1351.3  4157.8 11177.5  57753.8    58045
read      474.7   995.9   160.7   195.7   208.0   350.6   440.9   498.3   546.5   614.3   702.0   832.6  3002.2 13669.1 36881.4  23652.4    23729
read      354.0   373.2   160.7   195.4   206.6   291.2   356.6   403.9   438.5   477.6   521.5   587.3  1083.3  4980.1 11030.2  40941.1    40897
read      336.4   253.3   148.8   198.7   209.9   290.6   343.3   383.4   418.1   461.2   511.7   573.6   773.1  2743.1 11500.6  53173.5    53312
read      336.8   299.8   160.7   199.8   210.9   292.5   337.4   364.8   386.8   416.3   462.3   543.8  1176.8  4011.7  8887.3  87396.4    87262
read      329.8   193.2   160.7   202.7   213.6   296.8   345.9   376.4   400.7   432.1   476.2   545.7   711.8  2102.0  8118.5  81742.9    81836
read      319.3   157.9   160.7   200.0   211.0   293.9   340.5   367.6   388.4   413.8   449.8   508.1   656.3  1967.4  5651.1  91795.3    92274
read      334.3   199.1   160.7   198.0   209.5   303.3   362.7   398.2   425.3   457.4   497.0   554.3   686.3  1576.4  5995.9  47171.3    47252
read      325.6   199.8   148.8   200.7   211.8   295.4   345.0   374.0   396.8   425.2   464.2   526.8   687.2  1975.5  7570.6  75742.2    75747
read      321.9   171.9   148.8   199.8   211.0   293.6   340.8   368.9   391.3   419.3   458.2   519.6   668.1  2076.8  6654.3  80918.2    80994
read      317.9   164.6   148.8   202.9   214.1   294.5   337.3   362.6   381.6   404.3   438.2   497.8   629.4  2210.8  4709.4  98294.2    98224
read      384.9   615.7   173.5   225.1   242.7   347.6   390.0   412.4   428.8   449.1   474.7   528.1   991.3  5946.6 35949.1   7714.5     7737
read      370.3   255.4   160.7   207.0   220.6   328.2   394.6   437.0   469.2   507.2   551.6   627.4   949.4  1713.5  9639.4  37205.5    37514
read      387.8   349.8   160.7   219.6   237.2   356.4   408.9   436.7   458.4   483.7   516.9   575.4  1062.8  3924.3 15708.3  10663.3    10640
read      379.8   293.6   160.7   204.2   216.9   308.8   358.7   391.7   419.9   460.0   529.2   814.5  1719.7  2752.1  5211.7  90176.4    90490
read      319.3   162.4   148.8   200.7   211.7   293.4   339.7   366.7   387.1   411.8   446.9   504.0   661.1  2095.4  4438.5  92419.3    92514
read      320.9   185.3   160.7   200.6   211.7   294.7   340.9   367.6   388.2   413.5   448.8   504.2   655.5  2451.1  6392.7  89351.6    89245
read      325.5   178.3   160.7   198.8   209.9   295.7   347.0   376.6   400.1   429.7   468.3   528.8   675.7  2036.6  7649.6  73846.5    73823
read      335.8   210.5   160.7   197.5   208.8   298.6   359.7   397.6   427.0   460.9   500.5   556.8   726.2  1722.6  9305.0  46561.1    46565
read      399.1   446.1   160.7   198.6   211.4   356.1   429.9   473.6   508.3   551.0   603.9   680.1   998.6  5660.2 25074.6  21620.4    21419
read      381.3   411.6   160.7   201.5   212.8   309.4   364.0   399.4   430.4   474.2   542.6   732.1  1588.2  5199.9 14117.6  66893.8    66915
read      348.2   266.2   160.7   200.7   211.4   302.6   371.7   411.6   439.0   470.5   507.4   563.9   960.3  2710.2 10139.3  31811.6    31667
read      337.4   226.1   160.7   201.4   212.5   302.5   352.6   382.6   404.8   435.9   481.9   552.2   803.4  2918.5  8282.0  72375.6    72255
read      343.4   303.6   160.7   204.4   217.0   309.5   355.8   382.9   403.2   431.2   470.3   541.2   766.6  4339.9  9719.2  99657.5    99535
read      457.6   881.3   160.7   218.6   235.1   358.1   413.8   449.4   476.0   505.6   542.3   617.2  3628.6  9528.4 31907.8   9304.0     9226
read      368.7   318.0   160.7   206.3   219.2   310.4   363.0   396.0   424.1   463.1   521.1   637.2  1461.9  3681.2  9117.4  67652.7    67844
read      342.3   200.4   160.7   205.3   217.6   306.5   357.1   387.0   409.6   439.7   485.6   561.5   876.9  2847.5  5284.4  71741.5    71413
read      343.3   339.0   160.7   205.9   218.9   307.7   354.2   380.5   400.2   426.5   464.5   533.5   788.2  3582.5 10594.2  97280.4    97328
read      345.2   199.0   160.7   202.6   213.6   298.2   355.7   399.0   437.1   487.6   544.7   607.3   737.8  2618.2  6938.1  54826.2    55113
read      349.4   205.1   160.7   202.4   213.4   297.5   355.0   401.1   443.9   498.5   555.7   616.0   915.3  2718.8  5995.3  53865.5    53743
read      498.0  1056.5   160.7   222.7   239.2   379.3   459.0   506.4   543.8   587.0   639.0   742.3  3141.5 10412.8 37092.7  15282.2    15253
read      549.9   614.8   160.7   215.2   233.7   370.6   420.1   460.6   506.3   615.0  1453.3  1696.4  2717.8  6148.4 16300.8  90567.3    90605
read      365.3   235.3   160.7   206.1   219.4   322.8   404.8   444.5   469.9   498.2   530.9   578.3   835.4  2661.6  8116.9  25990.9    25767
read      330.9   192.9   160.7   202.9   213.8   298.3   345.4   373.7   396.2   424.4   464.1   532.8   736.5  2801.6  6580.5  93705.5    93458
read      334.0   256.8   160.7   203.2   214.4   299.6   346.5   374.3   397.1   426.4   467.7   537.5   698.4  3482.7  8844.6  95372.0    95080
read      340.1   382.7   160.7   203.8   215.1   297.7   344.9   373.9   398.1   429.3   474.4   550.3   757.8  3704.1 13651.0  88463.6    88399
read      334.4   264.0   160.7   203.4   214.9   299.7   346.9   374.5   397.5   427.4   469.6   542.8   724.3  3342.9  9759.0  95848.0    95681
read      370.5   344.4   148.8   204.3   215.7   307.3   396.9   450.3   485.0   520.1   557.0   605.5   883.6  6054.4 11643.5  32977.5    33003
read      347.8   266.4   148.8   205.3   218.5   310.5   361.0   391.6   415.9   447.7   493.1   566.7   796.3  3448.8  8291.2  98898.9    98809
read      345.4   206.3   160.7   204.2   216.1   303.7   358.2   394.4   425.0   466.4   523.5   593.1   803.2  2677.3  7851.4  64627.3    64610
read      347.0   243.2   148.8   201.3   212.5   299.4   357.0   399.7   436.4   481.5   532.8   591.2   799.8  2743.1  8108.7  51502.5    51183
read      363.9   264.5   160.7   207.8   220.5   338.1   409.6   442.8   463.3   485.9   510.1   550.1   763.9  2811.6 16543.7  20290.2    20194
read      375.5   383.9   173.5   232.3   252.1   342.6   373.6   390.7   401.5   417.4   435.4   478.8  1250.0  5563.0 12840.5   7558.9     7602
read      357.5   208.9   160.7   206.5   219.6   320.0   378.5   416.2   446.0   482.9   528.9   587.1   845.7  2414.7  7562.9  46469.5    46677
read      364.1   486.8   173.5   237.3   256.5   325.7   353.8   368.0   378.2   392.1   407.8   443.5   989.1  7499.7 16861.4   5621.1     5577
read      385.1   455.7   160.7   211.5   226.2   340.0   409.3   444.1   467.2   493.8   525.7   575.6   993.7  6811.8 24350.0  22923.6    23035
read      352.8   294.6   148.8   204.0   215.7   304.0   360.0   399.4   434.8   480.4   536.1   604.0   949.7  3222.1  7072.4  57567.3    57516
read      362.7   328.3   160.7   206.4   219.4   315.4   375.5   414.9   447.5   490.4   545.8   619.2   811.0  3705.5 10630.7  62966.5    62851
read      355.2   240.3   160.7   202.8   213.8   302.3   376.8   430.1   469.0   508.4   549.0   601.4   870.5  2590.5  8413.5  38468.0    38431
read      378.3   472.6   160.7   205.1   217.4   319.0   401.7   439.9   465.3   493.2   525.3   573.3  1212.7  6715.0 12397.0  25762.2    25729
read      376.8   361.9   160.7   210.1   223.7   345.5   411.2   441.6   462.3   486.3   514.7   563.6   873.4  4755.1 17330.1  19532.7    19443
read      358.8   251.8   160.7   209.5   222.8   334.6   398.6   428.3   448.3   469.4   496.5   536.6   709.7  2509.5 11208.6  19596.0    19461
read      352.4   239.7   160.7   202.3   213.3   302.3   368.9   414.6   449.7   489.4   533.6   588.6   886.2  3230.4  6208.0  41922.9    42341
read      374.2   585.3   160.7   241.5   258.7   330.9   362.3   378.2   390.1   402.0   422.3   458.3  1021.1  8337.6 21898.5   5738.5     5691
read      362.0   180.6   160.7   206.3   219.5   326.5   391.0   434.7   469.5   508.1   551.7   605.1   728.2  1789.1  5132.0  39922.2    40223
